Date,Country,City,Specie,count,min,max,median,variance,year_month
01/09/2019,GB,London,pm10,544,1,18,8,92.96,Sep-19
01/09/2019,GB,London,so2,28,0.3,1.7,1.6,1.22,Sep-19
01/09/2019,GB,London,pressure,684,1007.7,1022.9,1017.6,70.03,Sep-19
01/09/2019,GB,London,co,151,2.8,4.7,3.7,3.65,Sep-19
01/09/2019,GB,London,temperature,684,9.8,22,17,96.87,Sep-19
02/09/2019,GB,London,humidity,685,35,95.3,57,2128.38,Sep-19
02/09/2019,GB,London,o3,382,0.4,31.7,10.4,594.58,Sep-19
02/09/2019,GB,London,pm25,537,5,109,28,1523.81,Sep-19
02/09/2019,GB,London,no2,578,0.9,72,12.9,1054.24,Sep-19
02/09/2019,GB,London,wind-speed,556,0.1,12,4.6,89.48,Sep-19
02/09/2019,GB,London,wind-gust,578,0.1,20.8,10.5,302.83,Sep-19
02/09/2019,GB,London,dew,207,6,12,8,33.82,Sep-19
02/09/2019,GB,London,pm10,569,2,52,12,327.08,Sep-19
02/09/2019,GB,London,so2,81,0.1,3.2,1.5,5.22,Sep-19
02/09/2019,GB,London,pressure,685,1015.1,1025.3,1023.5,21.43,Sep-19
02/09/2019,GB,London,co,151,3.2,7.5,4.6,14.15,Sep-19
02/09/2019,GB,London,temperature,685,6.6,23.7,17.9,200.88,Sep-19
03/09/2019,GB,London,humidity,686,39.3,87.6,61.6,1565.55,Sep-19
03/09/2019,GB,London,o3,384,1.5,29.5,13.8,542.34,Sep-19
03/09/2019,GB,London,pm25,544,2,70,23,1238.45,Sep-19
03/09/2019,GB,London,no2,596,1.5,49.9,9.5,976.68,Sep-19
03/09/2019,GB,London,wind-speed,630,0.1,19,4.3,234.52,Sep-19
03/09/2019,GB,London,wind-gust,617,0.4,30.7,10.1,482.34,Sep-19
03/09/2019,GB,London,dew,180,9.5,13,11,9.52,Sep-19
03/09/2019,GB,London,pm10,547,3,54,11,277.86,Sep-19
03/09/2019,GB,London,so2,90,0.1,5.1,1.6,10.62,Sep-19
03/09/2019,GB,London,pressure,686,682.4,1024.8,1022.7,10096.5,Sep-19
03/09/2019,GB,London,co,156,1.9,6.4,3.8,15.64,Sep-19
03/09/2019,GB,London,temperature,686,11.8,23.8,18.8,72.21,Sep-19
04/09/2019,GB,London,humidity,689,35.6,99,63.7,3384.44,Sep-19
04/09/2019,GB,London,o3,368,0.9,25.3,14.1,367.39,Sep-19
04/09/2019,GB,London,pm25,539,3,61,21,1062.23,Sep-19
04/09/2019,GB,London,no2,605,0.6,40.3,7.7,537.4,Sep-19
04/09/2019,GB,London,wind-speed,628,0.3,21,3.8,209.7,Sep-19
04/09/2019,GB,London,wind-gust,625,0.3,40.1,11.2,1017.08,Sep-19
04/09/2019,GB,London,dew,171,6.5,15.5,10,105.58,Sep-19
04/09/2019,GB,London,pm10,543,2,74,10,278.01,Sep-19
04/09/2019,GB,London,so2,183,0.3,15,2.4,258.96,Sep-19
04/09/2019,GB,London,pressure,689,1010.1,1019.7,1015.1,24.41,Sep-19
04/09/2019,GB,London,co,146,1,10.9,3.9,85.54,Sep-19
04/09/2019,GB,London,temperature,689,13.1,21.4,18,46.37,Sep-19
05/09/2019,GB,London,humidity,702,30.6,91.8,58,2345.17,Sep-19
05/09/2019,GB,London,o3,381,0.2,28.4,15.6,523.07,Sep-19
05/09/2019,GB,London,pm25,569,1,75,25,1995.83,Sep-19
05/09/2019,GB,London,no2,605,0.9,58.9,11.1,1028.05,Sep-19
05/09/2019,GB,London,wind-speed,594,0.1,17.1,3.8,235.74,Sep-19
05/09/2019,GB,London,wind-gust,594,0.1,42,10.5,1872.17,Sep-19
05/09/2019,GB,London,dew,180,3,9.5,6.5,40.2,Sep-19
05/09/2019,GB,London,pm10,574,1,80,10,374.95,Sep-19
05/09/2019,GB,London,so2,192,1.5,14.6,2.9,241.09,Sep-19
05/09/2019,GB,London,pressure,702,683.3,1028,1026,18079.3,Sep-19
05/09/2019,GB,London,co,157,2.8,13.7,8.2,104.26,Sep-19
05/09/2019,GB,London,temperature,702,8.5,20.1,15,62.08,Sep-19
06/09/2019,GB,London,humidity,705,50,98.6,74.1,1545.62,Sep-19
06/09/2019,GB,London,o3,379,0.3,21,7.6,312.82,Sep-19
06/09/2019,GB,London,pm25,603,5,112,33,1459.02,Sep-19
06/09/2019,GB,London,no2,615,2.5,70.2,15,1018.76,Sep-19
06/09/2019,GB,London,wind-speed,521,0.1,9.4,4.1,54.22,Sep-19
06/09/2019,GB,London,wind-gust,510,0.1,19.8,9,350.26,Sep-19
06/09/2019,GB,London,dew,189,7,12,10,26.6,Sep-19
06/09/2019,GB,London,pm10,583,3,49,13,309.09,Sep-19
06/09/2019,GB,London,so2,240,0.4,16.2,2.6,368.39,Sep-19
06/09/2019,GB,London,pressure,705,1011.1,1027.5,1021.5,104.25,Sep-19
06/09/2019,GB,London,co,192,3.7,14,10.9,148.3,Sep-19
06/09/2019,GB,London,temperature,705,7.2,20.7,15,103.92,Sep-19
07/09/2019,GB,London,humidity,705,41.3,99,62,2107.59,Sep-19
07/09/2019,GB,London,o3,384,1,25,13.1,337.74,Sep-19
07/09/2019,GB,London,pm25,590,4,78,25,919.6,Sep-19
07/09/2019,GB,London,no2,627,1.3,43,8.6,356.6,Sep-19
07/09/2019,GB,London,wind-speed,630,0.1,12.4,3.7,126.99,Sep-19
07/09/2019,GB,London,wind-gust,640,0.2,35.7,8.7,1087.86,Sep-19
07/09/2019,GB,London,dew,189,5.5,10,8,23.54,Sep-19
07/09/2019,GB,London,pm10,575,3,62,10,166.51,Sep-19
07/09/2019,GB,London,so2,194,1,11.8,2.8,217.92,Sep-19
07/09/2019,GB,London,pressure,705,1010.6,1026.9,1023,123.76,Sep-19
07/09/2019,GB,London,co,160,3.3,10.6,8.5,62.71,Sep-19
07/09/2019,GB,London,temperature,705,10,19,15,59.75,Sep-19
08/09/2019,GB,London,humidity,717,24.6,99,60.1,3775,Sep-19
08/09/2019,GB,London,o3,381,0.3,30.8,15.8,551.94,Sep-19
08/09/2019,GB,London,pm25,602,3,103,26,2146.31,Sep-19
08/09/2019,GB,London,no2,628,0.8,101.6,9.2,1417.18,Sep-19
08/09/2019,GB,London,wind-speed,634,0.1,6.9,2.5,30.13,Sep-19
08/09/2019,GB,London,wind-gust,654,0.1,20.9,5.9,333.18,Sep-19
08/09/2019,GB,London,dew,180,3.5,8,5.5,22.15,Sep-19
08/09/2019,GB,London,pm10,566,1,38,11,212.53,Sep-19
08/09/2019,GB,London,so2,192,1.8,13.1,2.7,223.8,Sep-19
08/09/2019,GB,London,pressure,717,681.9,1026.5,1023.7,29468.4,Sep-19
08/09/2019,GB,London,co,172,3,13.6,9.1,102.79,Sep-19
08/09/2019,GB,London,temperature,717,3.5,20.9,13,131.39,Sep-19
09/09/2019,GB,London,humidity,699,43.5,94.1,78.4,1861.84,Sep-19
09/09/2019,GB,London,o3,373,0.3,25.6,11,385.1,Sep-19
09/09/2019,GB,London,pm25,579,9,104,38,1341.29,Sep-19
09/09/2019,GB,London,no2,618,4.4,71.6,16,1344.09,Sep-19
09/09/2019,GB,London,wind-speed,602,0.1,6.3,2.3,13.49,Sep-19
09/09/2019,GB,London,wind-gust,569,0.1,12.5,6.2,118.5,Sep-19
09/09/2019,GB,London,dew,189,4,12,10.5,52.16,Sep-19
09/09/2019,GB,London,pm10,572,5,38,14,263.61,Sep-19
09/09/2019,GB,London,so2,207,0.1,14.7,2.6,216.68,Sep-19
09/09/2019,GB,London,pressure,699,1002.5,1019.4,1013.2,59.28,Sep-19
09/09/2019,GB,London,co,167,3.7,13.7,9.1,91.88,Sep-19
09/09/2019,GB,London,temperature,699,7.9,20,14.4,56.8,Sep-19
10/09/2019,GB,London,humidity,720,45,98.7,66.4,2663.65,Sep-19
10/09/2019,GB,London,o3,346,0.1,24.2,6,358.77,Sep-19
10/09/2019,GB,London,pm25,547,5,95,43,2294.51,Sep-19
10/09/2019,GB,London,no2,619,2.7,74.5,19.5,842.79,Sep-19
10/09/2019,GB,London,wind-speed,569,0.1,4.3,1.5,13.02,Sep-19
10/09/2019,GB,London,wind-gust,574,0.1,10.8,3.6,103.74,Sep-19
10/09/2019,GB,London,dew,198,10,11.5,11,1.27,Sep-19
10/09/2019,GB,London,pm10,567,4,67,15,659.15,Sep-19
10/09/2019,GB,London,so2,240,0.3,4.4,2.3,9.28,Sep-19
10/09/2019,GB,London,pressure,720,1004.7,1021.3,1018.9,106.53,Sep-19
10/09/2019,GB,London,co,186,3.5,12.7,9,77.27,Sep-19
10/09/2019,GB,London,temperature,720,8.3,21.9,16.3,127.47,Sep-19
11/09/2019,GB,London,humidity,717,50,96,76,1259.93,Sep-19
11/09/2019,GB,London,o3,351,0.5,45.2,9.8,318.64,Sep-19
11/09/2019,GB,London,pm25,532,3,117,25,1539.03,Sep-19
11/09/2019,GB,London,no2,615,0.9,46.6,10.2,769.03,Sep-19
11/09/2019,GB,London,wind-speed,662,0.1,13,3.5,94.55,Sep-19
11/09/2019,GB,London,wind-gust,689,0.1,22.1,8.5,264.42,Sep-19
11/09/2019,GB,London,dew,189,9,17,15,84.16,Sep-19
11/09/2019,GB,London,pm10,549,2,26,11,248.66,Sep-19
11/09/2019,GB,London,so2,192,1,4.4,2.5,8.12,Sep-19
11/09/2019,GB,London,pressure,717,1008.1,1024.3,1019.8,64.04,Sep-19
11/09/2019,GB,London,co,180,3.7,11.8,8.2,60.39,Sep-19
11/09/2019,GB,London,temperature,717,12.7,22.5,18,85,Sep-19
12/09/2019,GB,London,humidity,702,36.6,98.4,74.5,2280.27,Sep-19
12/09/2019,GB,London,o3,362,0.1,20.2,8.1,286.39,Sep-19
12/09/2019,GB,London,pm25,521,3,85,27,1808.33,Sep-19
12/09/2019,GB,London,no2,619,1.1,54.7,9.9,793.26,Sep-19
12/09/2019,GB,London,wind-speed,612,0.1,12.1,4.6,69.27,Sep-19
12/09/2019,GB,London,wind-gust,594,0.2,19.3,9.2,219.33,Sep-19
12/09/2019,GB,London,dew,153,13,16,15,10.99,Sep-19
12/09/2019,GB,London,pm10,547,1,999,11,18074.8,Sep-19
12/09/2019,GB,London,so2,233,0.1,5.7,2.1,21.63,Sep-19
12/09/2019,GB,London,pressure,702,685.1,1029.7,1027,19670.2,Sep-19
12/09/2019,GB,London,co,177,3.7,10.9,8,51.41,Sep-19
12/09/2019,GB,London,temperature,702,11.6,25.4,18.7,125.05,Sep-19
13/09/2019,GB,London,humidity,720,33,95.5,63.5,3556.77,Sep-19
13/09/2019,GB,London,o3,384,1.3,30.9,12.5,411.75,Sep-19
13/09/2019,GB,London,pm25,522,1,90,28,1748.66,Sep-19
13/09/2019,GB,London,no2,620,0.7,60.4,11.3,851.87,Sep-19
13/09/2019,GB,London,wind-speed,682,0.1,10.2,2.9,41.72,Sep-19
13/09/2019,GB,London,wind-gust,700,0.4,26.9,8,325.7,Sep-19
13/09/2019,GB,London,dew,216,6,16,10.5,89.16,Sep-19
13/09/2019,GB,London,pm10,568,1,45,12,349.19,Sep-19
13/09/2019,GB,London,so2,219,0.1,2.3,1,4.41,Sep-19
13/09/2019,GB,London,pressure,720,1019.8,1036.9,1034.5,106.75,Sep-19
13/09/2019,GB,London,co,170,3.5,10.9,7.3,59.57,Sep-19
13/09/2019,GB,London,temperature,720,12,23.8,17.2,62.23,Sep-19
14/09/2019,GB,London,humidity,717,23,98.8,64.6,4466.66,Sep-19
14/09/2019,GB,London,o3,290,0.2,31,10.3,502.18,Sep-19
14/09/2019,GB,London,pm25,538,5,138,38,3517.25,Sep-19
14/09/2019,GB,London,no2,622,4.9,95.5,18.8,1656.59,Sep-19
14/09/2019,GB,London,wind-speed,530,0.1,4,1.4,10.16,Sep-19
14/09/2019,GB,London,wind-gust,557,0.1,9.7,3.1,74.5,Sep-19
14/09/2019,GB,London,dew,129,5.5,12.5,9.5,29.77,Sep-19
14/09/2019,GB,London,pm10,579,4,57,15,593.89,Sep-19
14/09/2019,GB,London,so2,216,0.1,3.7,0.9,12.5,Sep-19
14/09/2019,GB,London,pressure,720,1013.2,1036.5,1032.7,287.75,Sep-19
14/09/2019,GB,London,co,192,3.7,15.4,8.2,131.81,Sep-19
14/09/2019,GB,London,temperature,717,5.6,26.9,15.7,241.8,Sep-19
15/09/2019,GB,London,humidity,717,34.4,98,64.8,2760.13,Sep-19
15/09/2019,GB,London,o3,364,0.1,29.7,8.1,577.93,Sep-19
15/09/2019,GB,London,pm25,536,5,89,42,1888.38,Sep-19
15/09/2019,GB,London,no2,625,1,40.6,17.4,713.15,Sep-19
15/09/2019,GB,London,wind-speed,408,0.1,8,2,23.82,Sep-19
15/09/2019,GB,London,wind-gust,494,0.1,20.5,3.2,200.98,Sep-19
15/09/2019,GB,London,dew,90,10,15,12.5,33.99,Sep-19
15/09/2019,GB,London,pm10,545,4,34,15,262.01,Sep-19
15/09/2019,GB,London,so2,191,0.2,3.2,1.2,5.22,Sep-19
15/09/2019,GB,London,pressure,717,1013.2,1027.2,1023.3,201.93,Sep-19
15/09/2019,GB,London,co,175,4,11.8,6.4,54.03,Sep-19
15/09/2019,GB,London,temperature,717,7.2,29.6,18.7,311.77,Sep-19
16/09/2019,GB,London,humidity,720,50,96,79.9,1196.23,Sep-19
16/09/2019,GB,London,o3,339,0.3,15.8,4.8,145.16,Sep-19
16/09/2019,GB,London,pm25,520,2,112,43,2425.06,Sep-19
16/09/2019,GB,London,no2,624,2.6,33.5,13.9,351.8,Sep-19
16/09/2019,GB,London,wind-speed,574,0.1,5.6,1.5,18.02,Sep-19
16/09/2019,GB,London,wind-gust,605,0.1,15.2,4,131.03,Sep-19
16/09/2019,GB,London,dew,55,11.5,16,14,17.8,Sep-19
16/09/2019,GB,London,pm10,527,2,43,14,410.39,Sep-19
16/09/2019,GB,London,so2,237,0.3,4.7,1,8.75,Sep-19
16/09/2019,GB,London,pressure,720,1012.1,1024.1,1021.7,131.72,Sep-19
16/09/2019,GB,London,co,173,4.6,10.2,6.4,22.3,Sep-19
16/09/2019,GB,London,temperature,720,14.4,22,17.6,34.58,Sep-19
17/09/2019,GB,London,humidity,720,30.4,93.8,57.3,2436.38,Sep-19
17/09/2019,GB,London,o3,384,1.4,29.3,14.5,308.86,Sep-19
17/09/2019,GB,London,pm25,537,5,117,31,2389.89,Sep-19
17/09/2019,GB,London,no2,623,1.3,66.9,11.5,674.11,Sep-19
17/09/2019,GB,London,wind-speed,661,0.1,8.4,2.5,48.05,Sep-19
17/09/2019,GB,London,wind-gust,673,0.1,24.5,6.5,403.62,Sep-19
17/09/2019,GB,London,dew,120,6,12,7,35.22,Sep-19
17/09/2019,GB,London,pm10,545,2,31,12,205.06,Sep-19
17/09/2019,GB,London,so2,208,0.1,1.7,0.9,1.47,Sep-19
17/09/2019,GB,London,pressure,720,1012,1028.9,1024.9,246.05,Sep-19
17/09/2019,GB,London,co,172,2.8,9.1,7.4,56.17,Sep-19
17/09/2019,GB,London,temperature,720,8.8,22.2,15,79.36,Sep-19
18/09/2019,GB,London,humidity,720,30,98,59.5,2788.96,Sep-19
18/09/2019,GB,London,o3,372,0.2,32.7,12.7,519.47,Sep-19
18/09/2019,GB,London,pm25,548,5,112,34,2478.09,Sep-19
18/09/2019,GB,London,no2,604,1.6,50.7,16.5,944.34,Sep-19
18/09/2019,GB,London,wind-speed,548,0.1,4.6,1.8,16.75,Sep-19
18/09/2019,GB,London,wind-gust,613,0.1,14.1,4.5,143.02,Sep-19
18/09/2019,GB,London,dew,85,5.5,10,6,17.33,Sep-19
18/09/2019,GB,London,pm10,565,5,45,17,378.63,Sep-19
18/09/2019,GB,London,so2,206,0.1,3.3,0.8,3.72,Sep-19
18/09/2019,GB,London,pressure,720,1013.2,1031.3,1029.2,396.82,Sep-19
18/09/2019,GB,London,co,152,1.9,10.1,3.7,95.75,Sep-19
18/09/2019,GB,London,temperature,720,3.8,22.2,13.3,183.39,Sep-19
19/09/2019,GB,London,humidity,720,35.3,99,63.2,3237.02,Sep-19
19/09/2019,GB,London,o3,340,0.1,32.7,10.8,650.16,Sep-19
19/09/2019,GB,London,pm25,556,9,206,42,5215.39,Sep-19
19/09/2019,GB,London,no2,620,3.2,64.9,20.8,975.78,Sep-19
19/09/2019,GB,London,wind-speed,437,0.1,7.2,1.8,26.95,Sep-19
19/09/2019,GB,London,wind-gust,472,0.1,16,4.4,167.94,Sep-19
19/09/2019,GB,London,dew,115,8,10.5,9,4.31,Sep-19
19/09/2019,GB,London,pm10,581,4,63,18,485.31,Sep-19
19/09/2019,GB,London,so2,234,0.3,4.8,1.4,7.2,Sep-19
19/09/2019,GB,London,pressure,720,1013.2,1032.7,1030.4,468.28,Sep-19
19/09/2019,GB,London,co,131,1,5.3,2.2,16.59,Sep-19
19/09/2019,GB,London,temperature,720,5,24,14.7,229.12,Sep-19
20/09/2019,GB,London,humidity,720,34,99,67.2,3677.95,Sep-19
20/09/2019,GB,London,o3,364,0.1,37.2,11,817.62,Sep-19
20/09/2019,GB,London,pm25,554,5,127,46,1955.64,Sep-19
20/09/2019,GB,London,no2,637,3.2,71.3,20.6,1084.99,Sep-19
20/09/2019,GB,London,wind-speed,527,0.1,9.9,4.4,88.34,Sep-19
20/09/2019,GB,London,wind-gust,580,0.1,21,8.8,478.05,Sep-19
20/09/2019,GB,London,dew,120,6,12,10,23.04,Sep-19
20/09/2019,GB,London,pm10,580,7,56,22,494.29,Sep-19
20/09/2019,GB,London,so2,239,0.3,7.9,1.9,27.11,Sep-19
20/09/2019,GB,London,pressure,720,1005.8,1030.8,1024.1,368.63,Sep-19
20/09/2019,GB,London,co,168,1,5.5,2.8,14.65,Sep-19
20/09/2019,GB,London,temperature,720,5.5,23.8,15.5,157.5,Sep-19
21/09/2019,GB,London,humidity,720,32,96.5,59.5,1974.79,Sep-19
21/09/2019,GB,London,o3,383,0.3,31.2,9.8,488.97,Sep-19
21/09/2019,GB,London,pm25,558,13,104,50,2321.71,Sep-19
21/09/2019,GB,London,no2,632,5.3,54.5,21.1,951.27,Sep-19
21/09/2019,GB,London,wind-speed,646,0.1,7.9,3.8,37.88,Sep-19
21/09/2019,GB,London,wind-gust,645,0.1,19.5,8.4,197.59,Sep-19
21/09/2019,GB,London,dew,120,7,14,9,44.38,Sep-19
21/09/2019,GB,London,pm10,573,8,55,24,594.72,Sep-19
21/09/2019,GB,London,so2,240,0.7,3.8,1.8,8.5,Sep-19
21/09/2019,GB,London,pressure,720,999.5,1019.5,1013.2,152.66,Sep-19
21/09/2019,GB,London,co,168,1.1,3.8,2.9,4.4,Sep-19
21/09/2019,GB,London,temperature,720,6.5,26.9,17.4,175.83,Sep-19
22/09/2019,GB,London,humidity,720,51,96,77.3,1110.66,Sep-19
22/09/2019,GB,London,o3,381,0.6,32.9,10.5,594.1,Sep-19
22/09/2019,GB,London,pm25,530,1,92,38,2797.89,Sep-19
22/09/2019,GB,London,no2,630,3.4,44.8,15.5,885.61,Sep-19
22/09/2019,GB,London,wind-speed,622,0.1,6.4,2,22.51,Sep-19
22/09/2019,GB,London,wind-gust,615,0.2,17.3,5.1,113.75,Sep-19
22/09/2019,GB,London,dew,105,13,17,14.5,15.77,Sep-19
22/09/2019,GB,London,pm10,549,1,53,17,655.51,Sep-19
22/09/2019,GB,London,so2,235,0.2,3.2,1.4,6.89,Sep-19
22/09/2019,GB,London,pressure,720,990,1013.2,1005,186.34,Sep-19
22/09/2019,GB,London,co,126,0.3,1.9,1.1,2.14,Sep-19
22/09/2019,GB,London,temperature,720,12.5,24.8,18.3,56.38,Sep-19
23/09/2019,GB,London,humidity,720,44.7,98,79.5,2597.73,Sep-19
23/09/2019,GB,London,o3,382,1.3,27,14.2,441.39,Sep-19
23/09/2019,GB,London,pm25,505,1,136,22,1907.85,Sep-19
23/09/2019,GB,London,no2,610,0.4,62.2,9.1,1092.21,Sep-19
23/09/2019,GB,London,wind-speed,640,0.1,10,4,46.64,Sep-19
23/09/2019,GB,London,wind-gust,656,0.1,21.1,8.8,265.7,Sep-19
23/09/2019,GB,London,dew,90,10.5,15.5,12,23.47,Sep-19
23/09/2019,GB,London,pm10,538,1,31,10,336.17,Sep-19
23/09/2019,GB,London,so2,216,0.1,5.7,1.5,24.25,Sep-19
23/09/2019,GB,London,pressure,720,996.3,1013.2,1010.7,112.74,Sep-19
23/09/2019,GB,London,co,105,0.7,3.7,2.2,6.52,Sep-19
23/09/2019,GB,London,temperature,720,11.5,23.6,16.1,78.36,Sep-19
24/09/2019,GB,London,humidity,720,54.3,99,90,1009.76,Sep-19
24/09/2019,GB,London,o3,394,0.5,26.8,10.4,401.49,Sep-19
24/09/2019,GB,London,pm25,482,2,82,23,2066.09,Sep-19
24/09/2019,GB,London,no2,616,0.1,60.3,11,1270.83,Sep-19
24/09/2019,GB,London,wind-speed,648,0.3,7.4,3.6,23.74,Sep-19
24/09/2019,GB,London,wind-gust,658,0.2,18.2,9.3,139.18,Sep-19
24/09/2019,GB,London,dew,65,14,16,14.5,5.8,Sep-19
24/09/2019,GB,London,pm10,503,1,40,10,509.72,Sep-19
24/09/2019,GB,London,so2,234,0.2,6.7,1.4,31.01,Sep-19
24/09/2019,GB,London,pressure,720,990,1013.2,1001.5,277.07,Sep-19
24/09/2019,GB,London,co,101,0.4,5,1.9,23.24,Sep-19
24/09/2019,GB,London,temperature,720,13.8,22,16.6,31.52,Sep-19
25/09/2019,GB,London,humidity,720,50.3,99,82.8,1694.13,Sep-19
25/09/2019,GB,London,o3,389,1.5,23.2,11.6,347.02,Sep-19
25/09/2019,GB,London,pm25,512,1,74,21,1479.2,Sep-19
25/09/2019,GB,London,no2,595,0.3,62.7,10.2,1067.18,Sep-19
25/09/2019,GB,London,wind-speed,651,0.1,7.4,3.1,29.9,Sep-19
25/09/2019,GB,London,wind-gust,677,0.3,15.4,8.3,100.82,Sep-19
25/09/2019,GB,London,dew,100,13,15.5,14,5.37,Sep-19
25/09/2019,GB,London,pm10,512,1,111,9,503.42,Sep-19
25/09/2019,GB,London,so2,219,0.1,6.1,1.3,27.24,Sep-19
25/09/2019,GB,London,pressure,720,988.2,1013.2,1000.8,307.6,Sep-19
25/09/2019,GB,London,co,136,1,4.6,1.6,11.48,Sep-19
25/09/2019,GB,London,temperature,720,13.8,22.4,16.8,57.76,Sep-19
26/09/2019,GB,London,humidity,720,44.6,98.1,80,1729.24,Sep-19
26/09/2019,GB,London,o3,392,2.2,29.4,16.1,355.26,Sep-19
26/09/2019,GB,London,pm25,515,1,112,29,1871.13,Sep-19
26/09/2019,GB,London,no2,605,0.5,61.1,10.1,1287.58,Sep-19
26/09/2019,GB,London,wind-speed,696,0.1,8.2,3.5,26.9,Sep-19
26/09/2019,GB,London,wind-gust,696,0.2,21.1,9,100.85,Sep-19
26/09/2019,GB,London,dew,100,11,16,12.5,31.29,Sep-19
26/09/2019,GB,London,pm10,488,1,44,11,410.41,Sep-19
26/09/2019,GB,London,so2,222,0.1,5.2,1.1,11.9,Sep-19
26/09/2019,GB,London,pressure,720,668.9,1013.2,1003.1,18668,Sep-19
26/09/2019,GB,London,co,144,1,4.6,1.9,16.43,Sep-19
26/09/2019,GB,London,temperature,720,12.3,21.6,16.8,35.88,Sep-19
27/09/2019,GB,London,humidity,706,43.6,98.6,83.8,1322.18,Sep-19
27/09/2019,GB,London,o3,405,1.4,26.5,16.4,376.55,Sep-19
27/09/2019,GB,London,pm25,550,5,95,30,1343.85,Sep-19
27/09/2019,GB,London,no2,627,0.3,53.6,9.6,980.55,Sep-19
27/09/2019,GB,London,wind-speed,685,0.2,11.8,3.8,70.84,Sep-19
27/09/2019,GB,London,wind-gust,682,0.1,25,8.9,212.33,Sep-19
27/09/2019,GB,London,dew,85,11,14,12,5.22,Sep-19
27/09/2019,GB,London,pm10,542,1,40,13,357.91,Sep-19
27/09/2019,GB,London,so2,219,0.1,5.5,0.9,11.55,Sep-19
27/09/2019,GB,London,pressure,706,668.7,1013.2,1004.4,15987.2,Sep-19
27/09/2019,GB,London,co,152,0.3,3.7,1.9,10.58,Sep-19
27/09/2019,GB,London,temperature,706,11.5,20.1,15,41.15,Sep-19
28/09/2019,GB,London,humidity,696,50.6,99,73,1903.03,Sep-19
28/09/2019,GB,London,o3,407,3.4,28.8,15.6,396.07,Sep-19
28/09/2019,GB,London,pm25,545,2,60,23,1165.79,Sep-19
28/09/2019,GB,London,no2,625,0.9,42.6,7,676.08,Sep-19
28/09/2019,GB,London,wind-speed,696,0.1,9.6,4.5,61.69,Sep-19
28/09/2019,GB,London,wind-gust,696,0.2,21.8,10.3,217.18,Sep-19
28/09/2019,GB,London,dew,110,10,13.5,11,9.34,Sep-19
28/09/2019,GB,London,pm10,552,1,30,10,230,Sep-19
28/09/2019,GB,London,so2,204,0.1,3.4,1.4,9.97,Sep-19
28/09/2019,GB,London,pressure,696,992.7,1013.2,1008.6,147.47,Sep-19
28/09/2019,GB,London,co,168,0.3,3.7,1.9,7.55,Sep-19
28/09/2019,GB,London,temperature,696,10.5,21.1,15.2,68.4,Sep-19
29/09/2019,GB,London,humidity,704,49,99,84.1,1094.56,Sep-19
29/09/2019,GB,London,o3,408,3.3,27.8,17.3,320.69,Sep-19
29/09/2019,GB,London,pm25,525,1,107,18,1198.53,Sep-19
29/09/2019,GB,London,no2,614,0.1,33.8,5.9,344.33,Sep-19
29/09/2019,GB,London,wind-speed,696,0.5,23.5,6.5,209.42,Sep-19
29/09/2019,GB,London,wind-gust,696,0.1,44.5,13.5,738.73,Sep-19
29/09/2019,GB,London,dew,105,11,16,15,22.99,Sep-19
29/09/2019,GB,London,pm10,511,1,33,7,174.6,Sep-19
29/09/2019,GB,London,so2,198,0.1,3.2,1.1,5.28,Sep-19
29/09/2019,GB,London,pressure,704,983,1013.2,997.2,520.2,Sep-19
29/09/2019,GB,London,co,8,0.2,0.2,0.2,0,Sep-19
29/09/2019,GB,London,temperature,704,11.8,21.2,16,41.61,Sep-19
30/09/2019,GB,London,humidity,720,48,99,77.5,1560.08,Sep-19
30/09/2019,GB,London,o3,359,0.1,25.3,7.8,338.29,Sep-19
30/09/2019,GB,London,pm25,558,2,164,25,2583.39,Sep-19
30/09/2019,GB,London,no2,619,0.7,56.7,12.7,1045.46,Sep-19
30/09/2019,GB,London,wind-speed,630,0.1,9,2.6,36.56,Sep-19
30/09/2019,GB,London,wind-gust,631,0.1,19,6.2,200.53,Sep-19
30/09/2019,GB,London,dew,100,10,16,12,33.61,Sep-19
30/09/2019,GB,London,pm10,561,1,51,10,441.02,Sep-19
30/09/2019,GB,London,so2,183,0.5,6.3,1.4,30.83,Sep-19
30/09/2019,GB,London,pressure,720,991.1,1013.2,1010.4,162.41,Sep-19
30/09/2019,GB,London,co,144,0.3,5.6,2.8,22.59,Sep-19
30/09/2019,GB,London,temperature,720,8.6,20.5,15.5,85.86,Sep-19
01/10/2019,GB,London,humidity,718,24.7,99,79.6,1668.29,Oct-19
01/10/2019,GB,London,o3,362,0.5,28.4,12.2,552.53,Oct-19
01/10/2019,GB,London,pm25,519,1,176,30,3020.68,Oct-19
01/10/2019,GB,London,no2,612,0.5,64.6,10.6,1151.08,Oct-19
01/10/2019,GB,London,wind-speed,597,0.1,13.5,2.3,95,Oct-19
01/10/2019,GB,London,wind-gust,546,0.1,35,7.1,596.02,Oct-19
01/10/2019,GB,London,dew,90,9,16,14,34.83,Oct-19
01/10/2019,GB,London,pm10,549,1,41,12,441.82,Oct-19
01/10/2019,GB,London,so2,201,0.2,7.4,1.1,32.21,Oct-19
01/10/2019,GB,London,pressure,718,665.2,1013.2,999.9,19003.8,Oct-19
01/10/2019,GB,London,co,96,1,3.7,1.1,9.56,Oct-19
01/10/2019,GB,London,temperature,718,10.3,20.2,16.7,56.21,Oct-19
